RowNumber,CustomerId,Surname,Geography,Gender,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7321,15778142,Shih,Germany,Female,850,31,1,130089.56,2,1,1,4466.21,stay
7322,15689268,Fitzpatrick,France,Male,584,36,9,0,1,1,1,105818.51,stay
7323,15721507,Pagan,France,Female,713,32,1,117094.02,1,0,0,149558.83,leave
7324,15750476,Hendrick,Spain,Male,742,24,8,0,2,1,0,4070.28,stay
7325,15810723,Sanderson,France,Female,607,39,10,0,3,1,0,132741.13,leave
7326,15787229,Samsonova,Spain,Female,761,34,2,0,2,1,0,61251.25,stay
7327,15570508,Azubuike,France,Male,600,49,7,90218.9,1,1,0,91347.76,stay
7328,15617065,Pan,Spain,Male,650,42,4,194532.66,1,1,0,171045.31,leave
7329,15689786,Massie,Germany,Male,850,56,1,169743.83,1,0,0,155850.4,leave
7330,15648876,Sandover,France,Female,501,34,5,0,1,1,0,27380.99,stay
7331,15802106,Craig,France,Male,418,34,8,155973.88,1,1,0,154208.96,stay
7332,15773869,Onwudiwe,Spain,Male,797,59,4,129321.44,1,1,1,93624.55,stay
7333,15711635,Chu,Germany,Female,788,42,6,138650.49,2,1,0,64746.07,stay
7334,15795527,Zetticci,Spain,Male,699,43,2,136487.86,2,1,0,82815.93,stay
7335,15759133,Vaguine,France,Male,616,18,6,0,2,1,1,27308.58,stay
7336,15679394,Owen,France,Female,651,41,4,38617.2,1,1,1,104876.8,stay
7337,15801072,Hurst,France,Female,654,28,7,0,2,1,0,151316.37,stay
7338,15646082,Harding,France,Female,676,34,8,82909.14,1,1,0,91817.38,leave
7339,15796111,Smith,Germany,Female,708,54,8,145151.4,1,0,1,125311.17,leave
7340,15670646,Moore,Spain,Female,499,42,0,147187.84,1,1,1,14868.94,leave
7341,15578722,Bradley,France,Male,689,39,4,0,2,1,0,196112.45,stay
7342,15815095,Burfitt,Spain,Male,850,54,7,108185.81,2,0,0,24093.4,leave
7343,15730360,Mackenzie,France,Male,502,30,4,0,2,1,1,66263.87,stay
7344,15763194,Milanesi,France,Male,643,34,7,0,2,0,1,100304.13,stay
7345,15720725,Shubin,France,Male,762,28,2,0,2,1,0,167909.52,stay
7346,15567834,Nieves,France,Male,719,49,5,105918.1,1,1,1,16246.59,stay
7347,15720644,Martin,France,Male,789,27,6,0,2,1,0,103603.65,stay
7348,15811742,Jen,Spain,Male,553,42,7,0,2,1,0,7680.23,stay
7349,15813363,Woods,Spain,Male,448,25,2,0,2,0,0,95215.73,stay
7350,15717629,Docherty,Germany,Male,632,42,6,59972.26,2,0,1,148172.94,stay
7351,15713160,Lin,Spain,Male,669,25,7,157228.61,2,1,0,124382.9,stay
7352,15568878,Cheng,Spain,Male,654,34,5,0,2,1,0,159311.46,stay
7353,15809800,Korovina,France,Female,726,38,4,0,2,0,0,6787.48,stay
7354,15736420,Macdonald,France,Male,596,21,4,210433.08,2,0,1,197297.77,leave
7355,15757933,Hardy,Germany,Female,733,30,1,102452.71,1,1,0,21556.95,stay
7356,15623072,Shaw,Spain,Female,529,35,5,0,2,1,0,56518,stay
7357,15683993,Knight,France,Female,493,37,8,142987.46,2,1,0,158840.99,stay
7358,15570947,Bruny,Spain,Female,615,29,7,143330.56,2,1,1,126396.01,stay
7359,15797767,Ikedinachukwu,France,Female,600,49,6,0,1,0,1,148087.88,leave
7360,15731989,Moran,France,Male,666,36,4,120165.4,2,1,0,33701.5,stay
7361,15591035,Macleod,Spain,Male,644,54,6,0,1,0,1,84622.37,stay
7362,15586479,Yin,France,Female,692,36,4,0,1,1,0,185580.89,leave
7363,15605872,Felix,France,Male,707,73,6,66573.17,1,1,1,62768.8,stay
7364,15666012,Rippey,France,Male,603,40,4,102833.46,2,1,1,38829.11,stay
7365,15641733,Mishina,France,Female,671,34,5,164757.56,1,1,0,110748.88,stay
7366,15593178,Graham,Spain,Female,568,36,10,153610.61,1,1,1,54083.8,leave
7367,15649183,Johnston,Spain,Female,598,35,8,0,3,0,1,88658.73,stay
7368,15736399,Korovin,Spain,Male,606,42,10,0,2,1,0,177938.52,stay
7369,15751137,Lei,Germany,Female,850,36,3,169025.83,1,1,0,174235.06,stay
7370,15757188,Chimaijem,Spain,Female,644,26,4,153455.72,2,1,1,82696.84,stay
7371,15726167,Scott,France,Male,655,37,4,0,2,1,1,142415.97,stay
7372,15624850,Grant,France,Male,850,30,10,153972.89,2,1,0,62811.03,stay
7373,15717700,McIntyre,Spain,Male,683,34,9,114609.55,2,0,1,25339.29,stay
7374,15716347,Griffin,Germany,Male,663,37,7,143625.83,2,0,1,176487.05,stay
7375,15696287,Converse,Germany,Female,682,38,1,116520.28,1,1,1,49833.5,leave
7376,15638871,Ch'ang,France,Male,639,77,6,80926.02,2,1,1,55829.25,stay
7377,15765093,Coates,France,Male,704,23,6,166594.78,1,1,1,155823.2,stay
7378,15592999,Reid,France,Female,691,40,0,115465.98,1,1,1,60622.61,stay
7379,15641715,Ts'ui,France,Male,599,34,8,0,2,1,1,174196.68,stay
7380,15607746,Belstead,France,Female,573,36,1,0,1,1,1,56905.38,stay
7381,15625311,Dickinson,Germany,Female,589,41,7,92618.62,1,1,1,101178.85,stay
7382,15573077,Nwora,Germany,Female,620,25,8,141825.88,1,1,1,73857.94,leave
7383,15735106,Bishop,Spain,Male,647,28,6,149594.02,2,1,0,102325.19,stay
7384,15672912,Loggia,Spain,Female,737,39,7,130051.66,2,0,0,55356.39,leave
7385,15589881,Rowe,France,Female,634,41,7,0,2,1,1,131284.93,stay
7386,15660144,Balashov,France,Male,660,38,4,0,2,0,0,88080.43,stay
7387,15664083,Ulyanova,Germany,Female,666,37,2,158468.76,1,0,1,93266.01,stay
7388,15690898,Bogolyubova,France,Male,696,44,8,161889.79,1,0,0,75562.47,stay
7389,15808023,Remington,France,Female,836,29,9,133681.78,1,1,1,153747.73,stay
7390,15676909,Mishin,Spain,Female,667,34,5,0,2,1,0,163830.64,stay
7391,15764922,Tu,Spain,Male,596,20,3,187294.46,1,1,0,103456.47,stay
7392,15766734,Castiglione,France,Male,430,31,5,0,1,1,0,95655.16,stay
7393,15795079,Nnaife,Spain,Male,596,67,6,0,2,1,1,138350.74,stay
7394,15757434,Yang,France,Male,599,28,7,119706.22,1,0,0,31190.42,stay
7395,15673747,Ayers,France,Female,519,22,8,0,1,0,1,167553.06,stay
7396,15808386,Cocci,Germany,Female,721,45,7,138523.2,1,0,0,59604.45,leave
7397,15603565,Mackenzie,Spain,Female,603,56,5,90778.76,2,1,0,162223.67,leave
7398,15744044,Fiorentini,Germany,Male,572,47,4,99353.42,1,1,0,196549.85,leave
7399,15577771,Akabueze,Germany,Female,453,40,1,111524.49,1,1,1,120373.84,leave
7400,15769548,Hyde,France,Female,668,37,7,128645.67,1,1,0,92149.64,stay
7401,15802071,Levi,Germany,Male,762,35,1,117458.51,1,0,1,178361.48,leave
7402,15677395,Nwabugwu,France,Female,633,39,9,129189.15,2,0,0,170998.83,stay
7403,15632010,Chia,Spain,Male,647,33,7,121260.19,2,1,0,77216.48,stay
7404,15779492,Trevisano,Spain,Male,796,56,6,94231.13,1,0,0,121164.6,leave
7405,15694677,Bennetts,France,Male,733,39,1,0,2,1,1,141841.31,stay
7406,15704315,Teng,France,Male,556,34,8,163757.06,1,1,1,104000.06,stay
7407,15742009,Hsueh,Spain,Male,489,58,4,0,2,1,1,191419.32,stay
7408,15766663,Mahmood,France,Male,639,22,4,0,2,1,0,28188.96,stay
7409,15742297,Sinclair,France,Male,715,35,2,141005.47,1,1,1,60407.93,stay
7410,15688059,Chin,Germany,Female,807,42,9,105356.09,2,1,1,130489.37,stay
7411,15752344,She,Spain,Male,714,34,5,0,2,1,0,193040.32,stay
7412,15698749,He,Germany,Female,626,23,6,85897.95,1,1,0,109742.8,stay
7413,15631693,Hill,France,Male,697,36,7,0,2,1,1,74760.32,stay
7414,15604536,Vachon,Germany,Female,850,31,4,164672.66,1,0,1,61936.1,stay
7415,15802869,Ball,Germany,Female,737,45,2,99169.67,2,1,1,78650.95,stay
7416,15635598,Hsieh,France,Male,812,29,6,0,2,0,0,168023.6,stay
7417,15592326,Baker,France,Male,583,36,8,0,2,0,1,5571.59,stay
7418,15736533,Monaldo,Germany,Female,730,37,5,124053.03,1,1,0,118591.67,stay
7419,15647191,Lucchesi,France,Male,677,36,4,0,2,1,0,7824.31,stay
7420,15622507,Hamilton,Germany,Female,748,40,3,103499.09,2,0,0,38153.19,stay
7421,15765487,Kuo,Germany,Female,753,38,9,151766.71,1,1,1,180829.99,stay
7422,15646521,Fan,Spain,Female,634,36,1,0,1,1,1,143960.72,stay
7423,15746258,Wright,France,Male,622,29,7,101486.96,1,1,1,8788.35,stay
7424,15692430,Milano,Germany,Male,699,36,2,123601.56,2,1,0,103557.85,stay
7425,15625501,Wall,Germany,Male,570,38,1,127201.58,1,1,0,147168.28,leave
7426,15640521,Chidumaga,Germany,Male,552,33,3,144962.74,1,1,0,58844.84,leave
7427,15790630,Olisaemeka,France,Female,619,48,4,0,1,0,0,18094.96,leave
7428,15664720,Kovalyova,Spain,Male,714,33,8,122017.19,1,0,0,162515.17,stay
7429,15750055,Onio,Spain,Male,503,32,9,100262.88,2,1,1,157921.25,stay
7430,15644878,Hill,Spain,Female,685,43,6,117302.62,1,0,0,68701.73,stay
7431,15754578,Okeke,France,Female,606,35,0,135984.15,2,1,0,186778.89,stay
7432,15705379,Upjohn,France,Male,678,38,3,0,2,1,0,66561.6,stay
7433,15761047,H?,Germany,Male,724,31,2,160997.54,2,0,1,64831.36,stay
7434,15671293,Marcus,Germany,Female,779,37,2,128389.63,1,1,1,6589.16,leave
7435,15687527,Yobachukwu,Spain,Male,638,35,1,0,2,1,0,165370.66,stay
7436,15647898,Russell,Spain,Female,610,50,5,130554.51,3,1,0,184758.17,leave
7437,15671534,Hovell,Germany,Female,646,57,6,90212,1,1,0,13911.27,leave
7438,15591248,Chukwumaobim,France,Female,628,29,9,71996.29,1,1,1,34857.46,stay
7439,15676156,Boyle,France,Female,528,32,4,85615.66,2,1,0,156192.43,stay
7440,15812918,Scott,France,Female,432,27,6,62339.81,2,0,0,53874.67,stay
7441,15604130,Johnstone,Spain,Female,622,47,6,142319.03,1,0,0,100183.05,stay
7442,15700549,Alvares,France,Male,721,54,5,0,2,1,1,4493.12,stay
7443,15715519,McDavid,Spain,Male,614,36,5,0,2,1,0,130610.78,stay
7444,15707042,Dellucci,France,Female,634,24,2,87413.19,1,1,0,63340.65,stay
7445,15605276,Brothers,France,Female,742,29,4,0,2,1,1,180066.59,stay
7446,15630592,Sanders,France,Female,516,45,4,0,1,1,0,95273.73,leave
7447,15636626,Morrison,France,Male,718,35,3,97560.16,1,1,1,53511.74,stay
7448,15740411,Molle,Germany,Male,636,30,8,141787.31,2,1,1,109685.61,stay
7449,15593834,Genovese,Spain,Male,691,36,7,129934.64,1,0,0,75664.56,leave
7450,15804235,Zetticci,France,Female,698,37,2,166178.02,2,1,1,71972.95,stay
7451,15679801,Hsueh,Spain,Female,712,39,5,163097.55,2,1,1,23702.42,stay
7452,15673907,Alexander,France,Male,659,20,8,0,2,0,0,112572.02,stay
7453,15636562,Muravyova,Spain,Male,573,44,8,0,2,0,0,62424.46,stay
7454,15702571,Wright,Germany,Female,778,35,1,151958.19,3,1,1,131238.37,leave
7455,15627365,Calabresi,France,Male,732,46,0,0,2,1,1,184350.78,stay
7456,15748499,Johnson,Germany,Male,550,33,4,118400.91,1,0,1,13999.64,leave
7457,15598614,Lucchesi,Spain,Male,790,20,8,0,2,1,0,168152.76,stay
7458,15668889,Galgano,Germany,Female,665,43,2,116322.27,4,1,0,35640.12,leave
7459,15800049,Grigoryeva,Spain,Female,728,43,5,0,1,1,1,120088.17,stay
7460,15583724,Raymond,Spain,Female,645,29,4,0,2,1,1,74346.11,stay
7461,15622083,Paterson,Germany,Male,647,30,6,143138.91,2,1,0,2955.46,stay
7462,15645571,Genovese,Spain,Male,596,32,4,0,2,0,1,146504.35,stay
7463,15598266,Martin,France,Male,610,40,9,0,1,1,1,149602.54,stay
7464,15667934,Moretti,France,Male,512,36,0,129804.17,1,1,0,53020.9,stay
7465,15569682,Leckie,Germany,Male,768,37,9,108308.11,1,1,0,41788.25,leave
7466,15772941,Lane,Germany,Male,666,30,3,110153.27,1,0,1,74849.46,stay
7467,15586174,Brodney,Germany,Female,700,30,4,116377.48,1,1,1,134417.31,stay
7468,15803682,Angelo,Germany,Female,651,37,10,117791.06,2,1,1,75837.58,stay
7469,15627328,Millar,Spain,Female,542,26,2,0,2,1,1,54869.54,stay
7470,15717065,Balashov,France,Female,686,35,8,105419.73,1,1,0,35356.46,stay
7471,15602456,Afanasyev,Germany,Female,850,47,4,99219.47,2,1,1,122141.13,stay
7472,15721569,Chialuka,Germany,Female,658,55,8,119327.93,1,0,1,119439.66,stay
7473,15573798,Yermolayev,France,Female,448,36,6,83947.12,2,1,0,81999.53,stay
7474,15638272,Tien,Spain,Male,609,32,4,99883.16,1,1,1,120594.85,stay
7475,15799859,Lucchesi,France,Male,704,50,4,165438.26,1,1,0,120770.75,leave
7476,15599152,Lai,France,Male,698,31,1,156111.24,1,0,0,134790.74,stay
7477,15737909,Bates,France,Male,759,44,2,111095.58,2,1,0,100137.7,stay
7478,15646190,Saunders,France,Female,677,56,0,119963.45,1,0,0,158325.87,leave
7479,15711249,Chukwuemeka,Spain,Male,544,22,4,0,2,1,0,70007.67,stay
7480,15671987,Meagher,Spain,Male,567,35,8,153137.74,1,1,0,88659.07,stay
7481,15812766,Golubeva,Spain,Male,490,40,6,156111.08,1,0,0,190889.13,stay
7482,15778589,Collier,France,Male,626,34,7,113014.7,2,1,1,56646.28,stay
7483,15750104,Chan,Germany,Male,718,43,5,132615.73,2,1,0,32999.1,stay
7484,15784526,Chen,France,Male,616,44,5,102016.38,1,0,1,178235.37,leave
7485,15646563,Wright,France,Female,772,35,9,0,1,0,1,25448.31,stay
7486,15744423,Cocci,France,Male,561,32,5,0,2,1,0,84871.99,stay
7487,15593694,Williams,France,Male,814,49,8,0,2,0,0,157822.54,stay
7488,15785367,McGuffog,France,Female,651,56,4,0,1,0,0,84383.22,leave
7489,15687765,Chukwujamuike,Germany,Female,538,42,4,80380.24,1,1,0,119216.46,stay
7490,15789014,Scott,France,Female,600,26,6,108909.12,1,1,0,82547.01,stay
7491,15703177,Bell,France,Female,654,35,2,90865.8,1,1,1,86764.46,stay
7492,15660263,Olisaemeka,France,Male,622,40,4,99799.76,2,1,0,197372.13,stay
7493,15776545,Napolitani,France,Male,682,28,10,200724.96,1,0,1,82872.64,leave
7494,15683276,Sargood,Spain,Female,610,37,10,140363.95,2,1,1,129563.86,stay
7495,15599272,Harrington,France,Female,795,36,1,151844.64,1,1,1,135388.89,stay
7496,15589541,Sutherland,France,Female,557,27,2,0,2,0,1,4497.55,stay
7497,15608804,Allan,Germany,Male,824,49,8,133231.48,1,1,1,67885.37,stay
7498,15645820,Folliero,France,Male,698,27,7,0,2,1,0,111471.55,stay
7499,15659031,Mordvinova,France,Female,630,36,8,126598.99,2,1,1,134407.93,stay
7500,15790113,Schofield,Germany,Female,609,71,6,113317.1,1,1,0,108258.22,leave
7501,15652289,Williams,France,Male,694,47,4,0,2,1,0,197528.62,stay
7502,15605341,Baird,France,Female,681,58,8,93173.88,1,1,1,139761.25,stay
7503,15697844,Whitehouse,Spain,Female,721,32,10,0,1,1,0,136119.96,leave
7504,15652048,Thompson,Germany,Male,563,44,7,105007.31,2,1,1,197812.16,stay
7505,15587038,Ogochukwu,Spain,Female,654,32,2,0,1,1,1,51972.92,leave
7506,15660528,Niu,Spain,Male,659,27,4,0,2,1,0,99341.87,stay
7507,15700300,Okoli,Germany,Female,674,44,4,131593.85,1,0,1,171345.02,leave
7508,15642001,Lorenzen,Germany,Male,576,44,9,119530.52,1,1,0,119056.68,leave
7509,15580366,Okechukwu,Germany,Male,566,54,4,118614.6,2,1,1,172601.62,stay
7510,15657228,Anderson,Germany,Male,545,37,9,95829.13,2,0,1,104936.88,stay
7511,15729377,Ku,France,Male,798,36,1,0,2,1,1,159044.1,stay
7512,15686913,Kung,France,Male,757,38,0,0,1,1,0,83263.06,stay
7513,15631267,Lu,France,Male,641,50,6,153590.73,2,1,1,130910.78,stay
7514,15632275,Trevisano,France,Male,718,29,2,0,1,1,0,126336.72,stay
7515,15715907,Onwubiko,France,Male,699,64,9,113109.52,1,1,0,27980.8,leave
7516,15764841,Vidler,France,Female,623,35,0,130557.24,1,1,1,47880.71,stay
7517,15748649,Shen,France,Male,644,40,8,93183.19,1,1,0,73882.49,stay
7518,15771409,McGregor,France,Male,586,58,7,151933.63,1,1,0,162960.05,leave
7519,15779207,Nnamdi,Germany,Male,500,30,2,125495.64,2,1,1,68807.47,stay
7520,15814116,Castiglione,France,Female,583,42,7,0,2,1,0,144039.05,stay
7521,15665087,Bergamaschi,Germany,Female,595,26,8,118547.72,1,1,1,151192.18,stay
7522,15611189,Allingham,Spain,Male,670,43,1,97792.21,1,0,0,120225.62,stay
7523,15729718,Stelzer,France,Male,610,41,6,0,3,0,0,56118.81,leave
7524,15733602,Rubin,Spain,Female,814,72,2,0,2,0,1,130853.03,stay
7525,15620103,Ho,France,Female,660,40,8,167181.01,1,1,1,185156.94,stay
7526,15770406,Watson,Germany,Male,580,35,9,121355.19,1,0,1,35671.45,stay
7527,15800554,Perry,France,Female,850,81,1,0,2,1,1,59568.24,stay
7528,15611409,Sun,Spain,Male,676,35,0,0,2,0,0,139911.58,stay
7529,15646535,Harrell,France,Male,578,46,5,113226.47,1,1,0,56770.76,stay
7530,15575430,Robson,France,Female,579,33,1,118392.75,1,1,1,157564.75,stay
7531,15711299,Wilson,Germany,Female,711,52,8,145262.54,1,0,1,131473.31,stay
7532,15642063,Kelechi,France,Male,692,40,6,163505.16,1,0,0,90424.09,stay
7533,15706602,Bates,Spain,Female,760,33,1,118114.28,2,0,1,156660.21,stay
7534,15592773,Eberegbulam,Germany,Female,630,51,0,108449.23,3,0,0,88372.69,leave
7535,15786539,Olisaemeka,France,Male,808,32,1,0,2,1,1,46200.71,stay
7536,15737542,Davey,Germany,Female,611,36,10,103294.56,1,1,0,160548.12,stay
7537,15590234,De Luca,France,Female,697,42,1,0,1,1,0,1262.83,leave
7538,15773776,Ho,France,Female,655,38,6,0,1,1,1,188639.28,stay
7539,15728082,Vasiliev,Spain,Male,601,28,6,0,2,1,0,14665.28,stay
7540,15609987,Smith,France,Male,755,42,2,119919.12,1,1,0,156868.21,stay
7541,15735330,Sung,France,Male,553,37,1,0,1,1,0,30461.55,stay
7542,15649430,White,France,Male,723,28,4,0,2,1,1,123885.88,stay
7543,15768777,Wang,Spain,Female,507,34,4,0,2,1,1,60688.38,stay
7544,15777893,Davide,France,Male,777,43,1,0,2,1,0,21785.91,stay
7545,15791326,Nnamdi,France,Male,566,34,3,0,1,0,0,188135.69,stay
7546,15615176,Welsh,France,Male,732,26,7,0,2,1,0,154364.66,stay
7547,15735221,Sousa,France,Female,697,42,10,0,2,1,0,61312.15,stay
7548,15617991,Andrews,France,Male,555,29,4,128744.04,1,1,1,47454.93,stay
7549,15658504,Chiawuotu,Germany,Female,584,62,9,137727.34,2,0,1,121102.9,stay
7550,15785705,Thomson,Germany,Female,705,44,10,106731.58,1,1,0,137419.87,leave
7551,15801817,Carpenter,France,Female,688,38,7,123544.21,1,1,1,157664.02,stay
7552,15752578,Yefimova,France,Female,626,37,2,133968.96,2,1,0,148689.65,stay
7553,15781574,Ma,Spain,Male,636,76,9,126534.6,1,1,1,39789.62,stay
7554,15792107,Black,Spain,Female,719,35,8,0,1,1,1,165162.4,stay
7555,15569917,Obijiaku,Spain,Male,706,30,6,87609.68,2,0,0,137674.55,leave
7556,15721504,King,Spain,Male,731,41,3,0,2,1,0,101371.72,stay
7557,15757306,Miller,Spain,Male,738,49,3,0,3,1,1,65066.48,leave
7558,15647295,Chin,France,Male,426,34,9,0,2,1,0,107876.91,stay
7559,15642098,Cox,Spain,Female,622,36,0,108960,2,1,0,111180.3,leave
7560,15696120,Wallace,Spain,Female,701,30,2,0,2,1,0,115650.63,stay
7561,15675176,Price,France,Male,512,51,6,144953.31,1,1,1,165035.17,stay
7562,15700046,Yuan,France,Male,635,41,4,103544.88,2,1,0,193746.55,stay
7563,15782089,Mullen,France,Male,685,33,6,0,1,1,0,58458.26,stay
7564,15706394,Howell,France,Male,609,53,7,0,2,0,1,52332.85,stay
7565,15759387,McIntosh,Germany,Male,598,38,1,101487.18,1,1,1,75959.1,leave
7566,15623369,Clifton,France,Male,708,52,10,105355.81,1,1,0,123.07,leave
7567,15732943,Okwuoma,Spain,Male,574,36,4,77967.5,1,1,0,167066.95,leave
7568,15750545,Chidiebere,France,Male,629,44,5,0,4,0,0,117572.59,leave
7569,15809909,Fan,Spain,Female,422,54,4,0,2,1,1,7166.71,stay
7570,15642448,Onyemauchechukwu,Spain,Male,656,28,8,120047.77,1,1,1,137173.39,stay
7571,15791944,Harker,France,Male,697,32,7,175464.85,3,1,0,116442.42,leave
7572,15768342,Bolton,France,Male,718,52,8,79475.3,3,1,1,32421.32,leave
7573,15567919,Lazarev,Germany,Male,586,37,8,167735.69,2,0,1,104665.79,stay
7574,15674750,Alexeyeva,Spain,Female,481,37,8,0,2,1,0,44215.86,stay
7575,15778345,Stevens,France,Female,749,33,1,74385.98,1,1,0,20164.47,stay
7576,15687634,Glover,Germany,Male,561,49,5,94754,1,1,1,26691.31,stay
7577,15666096,Ibekwe,Spain,Male,676,27,4,0,1,0,1,107955.67,stay
7578,15581700,Paterson,Germany,Male,615,43,3,86920.86,1,1,1,150048.37,stay
7579,15656417,Marsh,France,Female,582,39,1,132077.48,2,1,0,192255.15,stay
7580,15649101,Reeves,France,Male,601,40,10,127847.86,1,0,0,173245.68,stay
7581,15781975,Rees,France,Male,708,34,3,0,1,0,1,121457.88,leave
7582,15700511,Hanson,Germany,Male,708,42,9,176702.36,2,1,1,104804.74,stay
7583,15770255,Onwughara,Germany,Female,797,33,10,83555.58,1,0,0,69767.14,stay
7584,15643574,Odinakachukwu,France,Male,682,26,8,0,2,1,0,178373.43,stay
7585,15595010,Huang,Spain,Female,694,39,9,0,2,0,0,99924.04,stay
7586,15580579,Trevisani,France,Female,490,40,1,0,1,1,1,49594.19,leave
7587,15748532,Dale,Spain,Male,828,42,10,0,1,1,1,186071.14,stay
7588,15773789,Pavlova,Spain,Female,594,38,7,96858.35,1,1,0,77511.45,stay
7589,15600027,Meng,Spain,Male,579,33,1,0,2,1,1,54816.57,stay
7590,15620832,Dean,France,Female,723,35,0,0,2,0,1,61290.99,stay
7591,15568819,Chiganu,Germany,Female,619,42,8,132796.04,3,1,1,191821.35,leave
7592,15748691,Lung,Spain,Female,794,30,1,154970.54,1,0,1,156768.45,stay
7593,15583552,Donaldson,Germany,Male,674,44,3,88902.21,1,1,0,73731.32,stay
7594,15588019,Li Fonti,France,Male,418,28,7,98738.92,1,1,0,122190.22,stay
7595,15713250,Izmailova,France,Male,502,33,8,0,2,1,1,123509.01,stay
7596,15569595,Walker,France,Female,678,50,6,0,1,1,0,8199.5,stay
7597,15794868,Nnonso,Germany,Male,599,40,10,137456.28,2,1,1,14113.11,stay
7598,15576680,Stevenson,France,Male,736,29,4,0,2,0,0,51705.01,stay
7599,15613699,Schnaars,France,Female,430,60,7,73937.02,1,1,0,161937.62,leave
7600,15609758,Geoghegan,France,Female,537,45,7,158621.04,1,1,0,120892.96,leave
7601,15762392,Ilyina,Spain,Male,683,30,1,113257.2,1,1,1,65035.02,stay
7602,15693382,Muir,France,Male,828,31,9,0,1,0,1,164257.37,stay
7603,15791769,Gardener,France,Female,691,29,9,116536.43,1,1,0,51987.99,stay
7604,15712483,Chidi,Spain,Female,608,28,4,0,2,1,0,10899.63,leave
7605,15636454,Fu,France,Female,691,60,6,101070.69,1,1,0,177355.8,leave
7606,15710138,Sun,Spain,Male,718,39,6,0,2,0,1,63889.1,stay
7607,15571571,Ting,Germany,Female,680,31,3,127331.46,3,1,1,176433.6,stay
7608,15638751,Ashton,Spain,Female,838,41,5,0,2,1,0,81313.51,stay
7609,15598574,Uwakwe,Spain,Female,695,31,5,0,2,0,1,13998.88,stay
7610,15796787,Vassiliev,France,Male,681,46,0,105969.42,1,1,0,5771.56,stay
7611,15615670,Kazakova,France,Male,762,36,5,119547.46,1,1,1,42693.65,stay
7612,15705506,Perry,Spain,Male,751,38,7,0,2,0,0,90839.61,stay
7613,15599535,Howell,Spain,Male,678,28,5,138668.18,1,1,1,54144.01,stay
7614,15768449,Ricci,France,Female,634,37,7,51582.5,2,1,1,184312.88,stay
7615,15725002,Smith,France,Male,749,37,7,0,2,1,0,20306.79,stay
7616,15611682,Rossi,Spain,Male,590,37,6,169902.92,1,1,1,128256.18,stay
7617,15749964,Jones,France,Female,610,27,4,87262.4,2,1,0,182720.07,stay
7618,15678779,Quezada,France,Male,502,33,7,0,2,0,1,4082.52,stay
7619,15752601,McCulloch,France,Female,578,40,7,0,2,0,0,102233.73,stay
7620,15758477,Tobeolisa,France,Female,547,32,2,0,2,1,0,132002.83,stay
7621,15629133,Black,France,Female,579,27,9,0,2,1,0,126838.7,stay
7622,15604963,Fraser,France,Male,661,39,5,0,2,0,0,181461.46,stay
7623,15796413,Green,France,Male,794,46,6,0,2,1,0,195325.74,stay
7624,15812470,Allan,France,Male,719,61,5,0,2,0,1,29132.43,stay
7625,15587443,Akudinobi,France,Female,728,69,1,0,2,1,1,131804.86,stay
7626,15689692,Walker,Germany,Male,598,19,3,150348.37,1,1,1,173784.04,stay
